TERYT,Województwo,Powiat,Gmina,OGÓŁEM Liczba zdarzeń,RAZEM 1. Obiekty użyteczności publicznej,"101. Administracyjno-biurowe, banki","102. Oświaty i nauki, w szczególności budynki dydaktyczne, szkoły, przedszkola","103. Służby zdrowia, w szczególności szpitale, sanatoria, domy opieki społecznej, przychodnie, żłobki","104. Handlowo-usługowe, w szczególności sklepy, domy towarowe, lokale gastronomiczne, hurtownie, zakłady usługowe","105. Obsługi pasażerów w komunikacji, w szczególności dworce kolejowe i autobusowe, porty rzeczne i morskie, dworce lotnicze",106. Widowiskowo-rozrywkowe i sportowe,"107. Kultu religijnego, sakralne","108. Muzea, skanseny, wystawy, galerie","109. Biblioteki, archiwa","110. Zakłady odosobnienia, w szczególności zakłady karne, areszty śledcze, domy poprawcze",111. Inne obiekty użyteczności publicznej,RAZEM 2. Obiekty mieszkalne,"201. Hotele, noclegownie",202. Domy dziecka,"203. Internaty, domy studenckie",204. Koszary,205. Domy emerytów,"206. Domy wczasowe, pensjonaty",207. Schroniska,"208. Jednorodzinne, w tym bliźniaki, zabudowa szeregowa",209. Wielorodzinne,210. Budynki mieszkalne w gospodarstwach rolnych,"211. Inne obiekty mieszkalne, w szczególności altanki, barakowozy, domki letniskowe",RAZEM 3. Obiekty produkcyjne,301. Budynki produkcyjne,"302. Budynki gospodarcze (w tym wiaty, bez garaży)","303. Pomieszczenia socjalne, w szczególności szatnie, stołówki",304. Instalacje technologiczne poza budynkami,305. Maszyny i urządzenia technologiczne,306. Pomieszczenia administracyjne,"307. Rurociągi, instalacje przesyłowe między obiektami na terenie zakładu oraz tranzytowe poza terenem zakładu",RAZEM 4. Obiekty magazynowe,"401. Magazyny, wiaty na terenie zakładów produkcyjnych","402. Magazyny, hurtownie, wiaty wolno stojące (bez obiektów wymienionych w punktach 104 i 401)","403. Magazyny, hurtownie w obiektach przeznaczonych na pobyt ludzi kwalifikowanych jako ZL",404. Place budowy i zaplecza budowy,"405. Place składowe, w tym także hałdy",406. Zbiorniki składowe stałe,407. Stacje paliw płynnych i gazu płynnego,408. Bazy paliw płynnych i gazu płynnego,RAZEM 5. Środki transportu,"501. Drogowe - motocykle, jednoślady","502. Drogowe - autobusy, trolejbusy","503. Drogowe - samochody ciężarowe, maszyny drogowe, cysterny, przyczepy do samochodów ciężarowych","504. Drogowe - samochody osobowe, przyczepy samochodów osobowych","505. Kolejowe - ruchu pasażerskiego, np. wagony pasażerskie, typu pasażerskiego, socjalne","506. Kolejowe - ruchu towarowego, np. wagony towarowe, cysterny","507. Lotnicze - ruchu pasażerskiego, np. samoloty pasażerskie",508. Lotnicze - ruchu towarowego np. samoloty przystosowane tylko do przewozu towarów,"509. Lotnicze - samoloty turystyczne, rolnicze, sportowe, sanitarne w tym śmigłowce, szybowce, lotnie",510. Morskie - statki transportowe,"511. Morskie - statki pasażerskie, promy","512. Morskie - inne obiekty pływające, w tym jachty, łodzie rybackie, kutry","513. Śródlądowe - statki transportowe, pchacze, barki","514. Śródlądowe - statki pasażerskie, promy","515. Śródlądowe - obiekty pływające, w tym jachty, żaglówki, łodzie",516. Szynowe środki komunikacji miejskiej,517. Pojazdy trakcyjne i kolejowe pojazdy specjalne,518. Szynowe pojazdy metra,RAZEM 6. Lasy (państwowe i prywatne),601. Uprawy leśne,602. Młodniki,603. Drzewostany II klasy wieku,604. Drzewostany III i powyżej klasy wieku,605. Inne powierzchnie w obszarach leśnych,"606. Powierzchnie zalesione na obszarach nieleśnych np. parki, lasy miejskie","RAZEM 7. Uprawy, rolnictwo",701. Nieużytkowane powierzchnie rolnicze,"702. Uprawy rolne oraz łąki, rżyska i pożary powstałe podczas zbiorów tych upraw","703. Maszyny rolnicze, traktory, inne środki transportu związane z rolnictwem","704. Sterty, stogi, brogi",705. Budynki i instalacje przerobu produktów rolnych,"706. Budynki inwentarskie, hodowlane, magazynowe (stodoły), szklarnie","707. Budynki gospodarcze (szopy, komórki, wiaty, kotłownie - bez garaży)",RAZEM 8. Inne obiekty,"801. Śmietniki wolnostojące, wysypiska śmieci","802. Zsypy pomieszczenia zsypowe, smietniki wewnątrz budynków","803. Kanały wentylacyjne, dymowe, dylatacje, palne elewacje lub okładziny ścian zewnętrznych","804. Garaże, warsztaty samochodowe poza budynkami, w tym kompleksy garażowe","805. Garaże, warsztaty samochodowe wewnątrz budynków mieszkalnych","806. Garaże, warsztaty samochodowe wewnątrz pozostałych budynków lub ich części, zaliczonych do kategorii zagrożenia ludzi (ZL)","807. Garaże, warsztaty samochodowe wewnątrz budynków magazynowych i produkcyjnych",808. Zabytki kultury materialnej nie będące budynkami,"809. Obiekty lub grupa obiektów przyrody naturalnej np. pojedyńcze drzewa, minerały, jaskinie, inne",810. Obiekty hydrotechniczne,"811. Rozlewiska, wycieki, zanieczyszczenia powstałe na zbiornikach, ciekach i akwenach wodnych","812. Inne zdarzenia powstałe na zbiornikach, ciekach i akwenach wodnych",813. Obiekty wojskowe,"814. Obiekty użytkowane przez konsulaty, ambasady (eksterytorialne)","815. Pobocza dróg i szlaków komunikacyjnych (ale bez zdarzeń z udziałem środków transportu, bez pożarów traw na poboczach)","816. Płyty manewrowe i pasy lotnisk, szlaki kolejowe i manewrowe, drogi i ulice (ale bez zdarzeń z udziałem środków transportu, bez pożarów traw)","817. Trawy, trawniki na terenach nierolniczych, poboczach dróg i szlaków, ulic","818. Zdarzenia występujące na dużych obszarach mieszkalnych lub gospodarczych, na terenach gmin, miast i osiedli (np. poszuk. ludzi i zwierząt na terenach wiejskich, miejskich, lasów, udział w ewak. z tych obsz., pomoc w dział. innych służb obejm. te obsz.)","819. Inne nietypowe obiekty, budynki, instalacje",RAZEM Wybuchy w czasie działań,Gazów par i cieczy,Pyłów substancji chemicznych stałych,Materiałów wybuchowych
20808,dolnośląskie,kłodzki,Lądek-Zdrój,29,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,7,6,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0
20809,dolnośląskie,kłodzki,Lewin Kłodzki,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20810,dolnośląskie,kłodzki,Międzylesie,39,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,1,0,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,0,7,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0
20811,dolnośląskie,kłodzki,Nowa Ruda,56,1,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,13,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,0,6,4,0,0,2,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,3,1,1,0,0
20812,dolnośląskie,kłodzki,Radków,45,1,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,6,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,12,7,2,0,2,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5,0,0,0,0
20813,dolnośląskie,kłodzki,Stronie Śląskie,32,1,0,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0,0,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,15,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0
20814,dolnośląskie,kłodzki,Szczytna,28,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,9,6,1,0,1,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0
20901,dolnośląskie,legnicki,Chojnów,40,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,8,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0
20902,dolnośląskie,legnicki,Chojnów,121,1,0,1,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,13,9,5,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,1,0,0,6,0,17,9,1,0,4,0,2,1,54,17,0,0,3,0,0,0,0,1,0,0,0,0,0,1,2,28,0,2,0,0,0,0
20903,dolnośląskie,legnicki,Krotoszyce,57,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10,2,6,0,2,0,0,0,36,4,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,23,0,2,0,0,0,0
20904,dolnośląskie,legnicki,Kunice,29,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,2,0,0,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0
20905,dolnośląskie,legnicki,Legnickie Pole,31,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,4,0,0,0,0
20906,dolnośląskie,legnicki,Miłkowice,89,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,10,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,4,0,3,0,0,0,56,19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,27,0,8,0,0,0,0
20907,dolnośląskie,legnicki,Prochowice,59,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14,4,1,0,8,0,1,0,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,0,0,0,0
20908,dolnośląskie,legnicki,Ruja,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
21001,dolnośląskie,lubański,Lubań,86,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,4,9,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,2,0,0,0,0,0,46,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,13,0,0,0,0
21002,dolnośląskie,lubański,Świeradów-Zdrój,28,3,0,0,0,3,0,0,0,0,0,0,0,11,1,0,0,0,0,1,0,6,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0
21003,dolnośląskie,lubański,Leśna,49,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,4,7,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,7,6,0,0,1,0,0,0,17,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,1,0,0,1
21004,dolnośląskie,lubański,Lubań,45,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,4,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,15,13,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,6,0,3,0,0,0,0
21005,dolnośląskie,lubański,Olszyna,39,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,8,7,1,0,0,0,0,0,13,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,5,0,0,0,0
21006,dolnośląskie,lubański,Platerówka,14,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21007,dolnośląskie,lubański,Siekierczyn,16,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,2,0,0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0
21101,dolnośląskie,lubiński,Lubin,126,7,0,0,1,3,0,0,1,1,0,0,1,34,0,0,0,0,0,0,0,2,27,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16,1,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,0,0,1,0,0,1,64,27,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,28,0,0,0,0
21102,dolnośląskie,lubiński,Lubin,95,1,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,0,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,2,4,4,4,6,0,9,2,4,0,1,0,1,1,36,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,21,0,10,0,0,0,0
21103,dolnośląskie,lubiński,Rudna,41,1,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,4,0,0,1,0,0,1,2,20,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,8,0,6,0,0,0,0
21104,dolnośląskie,lubiński,Ścinawa,37,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,6,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,4,0,1,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0
21201,dolnośląskie,lwówecki,Gryfów Śląski,53,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,9,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18,11,0,0,6,0,0,1,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0
21202,dolnośląskie,lwówecki,Lubomierz,42,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,2,0,1,0,1,2,12,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,0,0,0
21203,dolnośląskie,lwówecki,Lwówek Śląski,81,1,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0,0,23,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,21,13,1,0,3,0,2,2,17,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,9,0,0,0,0
21204,dolnośląskie,lwówecki,Mirsk,56,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,14,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,23,17,0,0,5,0,0,1,8,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
21205,dolnośląskie,lwówecki,Wleń,18,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
21301,dolnośląskie,milicki,Cieszków,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,2,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0
21302,dolnośląskie,milicki,Krośnice,36,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,0,11,2,1,0,8,0,0,0,11,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,4,0,1,0,0,0,0
21303,dolnośląskie,milicki,Milicz,81,3,0,1,0,1,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,21,7,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,1,3,1,9,5,1,0,2,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,6,0,0,0,0
21401,dolnośląskie,oleśnicki,Oleśnica,67,2,0,1,0,1,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,3,7,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,42,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,18,0,13,0,0,0,0
21402,dolnośląskie,oleśnicki,Bierutów,41,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,9,5,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,0,0,0,0,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0
21403,dolnośląskie,oleśnicki,Dobroszyce,30,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,3,3,0,1,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,2,0,2,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0
21404,dolnośląskie,oleśnicki,Dziadowa Kłoda,20,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0
21405,dolnośląskie,oleśnicki,Międzybórz,28,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,1,3,0,3,2,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0
21406,dolnośląskie,oleśnicki,Oleśnica,85,1,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,20,3,0,1,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,8,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,18,17,0,0,0,0,0,1,30,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,22,0,3,0,0,0,0
21407,dolnośląskie,oleśnicki,Syców,37,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,1,0,0,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1,0,2,1,1,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0
21408,dolnośląskie,oleśnicki,Twardogóra,50,1,0,0,0,0,0,0,1,0,0,0,0,19,0,0,0,0,0,0,0,12,6,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,8,7,0,0,1,0,0,0,14,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,4,1,1,0,0
21501,dolnośląskie,oławski,Oława,72,1,1,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,5,13,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,10,0,0,2,0,2,0,0,2,0,0,0,0,0,0,1,14,0,10,0,0,0,0
21502,dolnośląskie,oławski,Domaniów,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,3,0,2,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0
21503,dolnośląskie,oławski,Jelcz-Laskowice,106,1,0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,15,10,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,8,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,23,18,2,1,0,1,1,0,44,3,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,29,0,7,0,0,0,0
21504,dolnośląskie,oławski,Oława,76,1,0,0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,0,0,20,3,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,4,0,1,0,0,3,25,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,12,0,7,0,0,0,0
21601,dolnośląskie,polkowicki,Chocianów,43,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,1,1,2,0,14,8,2,0,3,0,0,1,12,2,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0
21602,dolnośląskie,polkowicki,Gaworzyce,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21603,dolnośląskie,polkowicki,Grębocice,15,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
